epoch,disc_loss,disc_model_3_acc,disc_model_3_acc_1,disc_model_3_loss,gen_loss,val_disc_loss,val_disc_model_3_acc,val_disc_model_3_acc_1,val_disc_model_3_loss,val_gen_loss
0,0.34537858,0.66,0.91,0.14585197,0.1959223,0.788256722331047,0.28592000114917754,0.7067600018978119,0.3916411380171776,0.3967389658689499
1,0.3491391,0.84,0.77,0.18302283,0.18789916,0.7886934798955917,0.36955999994277955,0.6332600011825561,0.39396654510498047,0.39506136775016787
2,0.3994956,0.81,0.47,0.22041434,0.31449983,0.7901157380342484,0.1587800003141165,0.8386199990510941,0.3919040262699127,0.3981879672408104
3,0.3378636,0.79,0.92,0.1716507,0.23502247,0.7899286172389984,0.42851999789476397,0.5589399971365928,0.3948784971833229,0.3951767123937607
4,0.48392776,0.1,0.78,0.17682531,0.27245015,0.7914380635023117,0.35200000044703483,0.6351400009393692,0.39485849380493165,0.3968090577125549
5,0.28734708,0.7,1.0,0.09785159,0.16158995,0.7857261271476745,0.6097399991750717,0.38237999922037125,0.39410383623838424,0.3916785351037979
6,0.38507658,0.88,0.52,0.2356124,0.2485165,0.7878404636383056,0.7834399975538254,0.19185999996960162,0.39637266331911086,0.3916393984556198
7,0.4608935,0.56,0.32,0.24416442,0.21270579,0.7901281425952912,0.6222399998307228,0.39093999880552294,0.395829260468483,0.39514941024780276
8,0.4199896,0.43,0.75,0.17668545,0.21043465,0.7947733926773072,0.7852999986410141,0.20395999982953072,0.3993332203626633,0.39519578832387925
9,0.4043342,0.28,0.99,0.14154388,0.26436946,0.7978000493049622,0.611359999358654,0.3996399981975555,0.39906129425764086,0.39880984860658647
10,0.3512669,0.88,0.67,0.20385802,0.29734725,0.7949728583097457,0.6061399996876716,0.36730000051856043,0.39816082817316056,0.39690674740076065
11,0.3747254,0.86,0.53,0.21676567,0.24764259,0.793375480055809,0.7744599989652634,0.21585999938845635,0.39837100011110305,0.3950558143258095
12,0.4002422,0.88,0.33,0.25088197,0.25517815,0.7926327108144761,0.5451999970674515,0.47835999709367755,0.3964133091568947,0.3965175553560257
13,0.36216342,0.76,0.82,0.16843824,0.25621548,0.7928000073432923,0.5538199979066849,0.441339997112751,0.396264216542244,0.3969758359193802
14,0.42079404,0.28,0.87,0.15785664,0.25317517,0.7929804909229279,0.7472399990558625,0.2765000002384186,0.39783397459983827,0.394961708009243
15,0.336861,0.64,0.9,0.13752666,0.25291318,0.7921321668624878,0.8615999997854232,0.12331999967992306,0.39886339688301087,0.39287827521562574
16,0.25722164,0.99,0.84,0.16631773,0.3068522,0.7895355927944183,0.9157000011205674,0.09381999982148409,0.39971858870983124,0.3894527314901352
17,0.5398191,0.3,0.08,0.29552808,0.12440542,0.7924302113056183,0.45973999685049055,0.5328999967575073,0.3960019809603691,0.3969485939145088
18,0.41856486,0.5,0.76,0.17614168,0.2563361,0.7941203951835633,0.7994799982309342,0.22855999945104122,0.3983915163874626,0.3958196120262146
19,0.42281818,0.24,0.93,0.13314776,0.18630087,0.788342902302742,0.7791799981594085,0.22505999937653542,0.39714194476604464,0.39060153943300246
20,0.3889045,0.63,0.78,0.18374982,0.22833431,0.7971231203079223,0.6891800019741058,0.32700000137090685,0.39920995503664014,0.39821120738983157
21,0.44878536,0.53,0.47,0.2315647,0.24469791,0.7950538365840912,0.6976800022125245,0.31844000178575516,0.39784282809495924,0.39728495115041734
22,0.40370187,0.51,0.77,0.18185343,0.1876267,0.7908726226091385,0.922040001630783,0.09228000010177494,0.3992404116988182,0.39154360121488574
23,0.49186134,0.46,0.29,0.25333223,0.17623588,0.7922019411325455,0.9185400009155273,0.0965599998831749,0.3992548773884773,0.3930189900994301
24,0.40675792,0.55,0.6,0.20540933,0.19256717,0.7967324378490448,0.8740799996852875,0.1563600002452731,0.40012933558225633,0.396553365945816
25,0.4729862,0.44,0.33,0.24463683,0.20295592,0.7979520336389542,0.24008000050485134,0.7837799977064133,0.39798421412706375,0.40000707578659056
26,0.45453605,0.56,0.35,0.24173875,0.21381268,0.7959935302734376,0.5508199982643127,0.43589999747276303,0.3979152042269707,0.3983638592362404
27,0.3994009,0.67,0.58,0.20150852,0.28020057,0.7991549830436706,0.41235999870300294,0.5596799979805946,0.39931705605983736,0.39986139118671415
28,0.5131016,0.28,0.31,0.2566536,0.21539181,0.7954372661113739,0.7424400007724762,0.27624000078439714,0.3990427808761597,0.3961848251819611
29,0.36682802,0.87,0.61,0.20263642,0.22027592,0.7963030639886856,0.7039400029182434,0.2800000011026859,0.39908057111501694,0.3971338654756546
