epoch,disc_loss,disc_model_3_acc,disc_model_3_acc_1,disc_model_3_loss,gen_loss,val_disc_loss,val_disc_model_3_acc,val_disc_model_3_acc_1,val_disc_model_3_loss,val_gen_loss
57,0.30804375,0.9,0.66,0.20498145,0.37797537,0.7192440840005875,0.4835999975800514,0.5029799962043762,0.3722054054737091,0.34432174372673036
58,0.14237267,0.95,0.98,0.06393157,0.16796322,0.7250456606149673,0.4391199979186058,0.40529999899864194,0.375045369207859,0.3498077975511551
59,0.2892237,0.48,1.0,0.037086703,0.24235292,0.6898806234598159,0.4762999977469444,0.3834800003170967,0.3555105227828026,0.3358455657958984
60,0.30722767,1.0,0.31,0.2815919,0.5200817,0.6736752375364303,0.7578199981451035,0.681200001358986,0.32998758399486544,0.3435108289718628
61,0.16129658,0.82,1.0,0.039891075,0.2252335,0.6921623083353042,0.30334000104665754,0.7840399988889695,0.3499243691563606,0.34212009555101397
62,0.2267791,0.73,0.99,0.051005345,0.04428492,0.6772576756477356,0.7200600016117096,0.20693999975919725,0.3544093226194382,0.32382181560993195
63,0.12224729,0.98,0.93,0.06634619,0.23562562,0.6608058708906174,0.7252200005054474,0.5603599985241889,0.3297877812385559,0.3314949904680252
64,0.2677482,0.48,1.0,0.032224167,0.09228728,0.6984509236812592,0.7753399995565414,0.20102000011503696,0.35159283781051637,0.34834360682964327
65,0.17536506,0.88,0.97,0.05372088,0.4727377,0.7008808569908143,0.6170199996829033,0.02081999961286783,0.36870247781276705,0.33229688292741777
66,0.2016511,1.0,0.73,0.17065066,0.5663957,0.7007239180803299,0.6916800022125245,0.7426800001859665,0.33584385573863984,0.36802613735198975
67,0.20499891,0.79,0.98,0.05383747,0.37908423,0.688828922510147,0.9242000026702881,0.40089999842643737,0.34196635979413986,0.3478995225429535
68,0.27125365,0.52,0.99,0.023198849,0.20060533,0.6595231894254684,0.851799999833107,0.5345599973797798,0.3324536383152008,0.329461649954319
69,0.18173298,0.77,1.0,0.017265374,0.32819432,0.7102237309217453,0.6443000011444092,0.6290200010538102,0.3503046044111252,0.36308519768714903
70,0.1340065,1.0,0.9,0.09559522,0.5173837,0.6827000963687897,0.2737800006270409,0.7989999985694886,0.3368861832022667,0.34929117959737777
71,0.23718506,0.68,0.98,0.049238276,0.16383882,0.700359719991684,0.4208799979686737,0.4284999980926514,0.35422076046466827,0.34463126903772356
72,0.26254487,1.0,0.49,0.24800986,0.6147605,0.6813008666038514,0.5140199964046478,0.7851799983978272,0.3411144135594368,0.3387923882007599
73,0.0946171,0.99,0.97,0.046133924,0.7526414,0.6935169768333435,0.3430600012540817,0.7064800025224686,0.33709141504764556,0.35199043768644334
74,0.19478753,0.99,0.77,0.15865988,0.40220353,0.6759848819971085,0.5822599986791611,0.09901999974995851,0.35655468064546586,0.3138094691038132
75,0.1573663,1.0,0.85,0.13263635,0.7116001,0.6730146498680115,0.40489999851584435,0.6935800015926361,0.3217628518939018,0.35284045863151553
76,0.24693345,0.99,0.62,0.19293423,0.42239323,0.6814490623474121,0.44701999646425244,0.3537400008738041,0.3331150181889534,0.3462322718501091
77,0.1823059,0.93,0.93,0.094857454,0.4280637,0.7207865670919419,0.22109999975562095,0.6846800020933151,0.3546346344947815,0.364920621573925
78,0.4818876,0.09,1.0,0.018031863,0.21948081,0.7169604343175888,0.12246000004559755,0.960500005364418,0.3431971870660782,0.3732257336974144
79,0.13988882,0.88,1.0,0.023642268,0.23332255,0.7276240048408509,0.4029999992847443,0.8950200015306473,0.3429194442033768,0.383045623421669
80,0.43918562,0.99,0.18,0.3985857,0.20958675,0.6917926692962646,0.23083999930322172,0.46219999706745146,0.339814195394516,0.35458632504940035
81,0.4112109,1.0,0.17,0.33938923,0.6476013,0.7517819149494172,0.8505999995470047,0.04211999965459108,0.3800487542152405,0.371971222281456
82,0.16465779,0.8,0.97,0.036121473,0.108509816,0.7242329349517822,0.12685999999567865,0.6382999995946884,0.3458456098437309,0.380014044046402
83,0.04380549,1.0,1.0,0.018869031,0.1931266,0.6782823740243912,0.19346000011265277,0.8214399976730347,0.31675919020175936,0.3603582597374916
84,0.14193816,0.94,0.98,0.05757429,0.48245797,0.6792281628847122,0.5267399975061416,0.5964399995207786,0.3360679126381874,0.3398359119296074
85,0.13671426,0.97,0.95,0.09106812,0.34001887,0.6740807328224182,0.6153199996352195,0.6997200001478195,0.34647204452753066,0.32926848804950715
86,0.047750555,0.99,0.99,0.0146071445,0.29461527,0.6712637407779694,0.757880001783371,0.32932000151276586,0.33190531319379807,0.3375214750766754
87,0.104554385,1.0,0.99,0.04106949,0.53191274,0.694062649011612,0.4733999969959259,0.10719999988749623,0.3574090932607651,0.3347936107516289
88,0.38596216,0.6,0.72,0.12811467,0.522685,0.756610298037529,0.33292000111937525,0.9954800041913986,0.3739326395392418,0.382888872385025
89,0.16240354,1.0,0.92,0.11794857,0.25776628,0.6510261433124542,0.8087599983215332,0.5389799965620041,0.316275483250618,0.3328658303618431
90,0.17846824,1.0,0.77,0.14415455,0.80699927,0.7276871725320816,0.1369400000497699,0.9772400103807449,0.35513403624296186,0.37566272509098053
91,0.11956661,0.89,1.0,0.015450487,0.2332775,0.6916014055013656,0.2456800005286932,0.684040001630783,0.32578768718242646,0.36488144755363466
92,0.2759115,0.96,0.9,0.13560218,0.3253841,0.7323904134035111,0.8629000002145767,0.17114000017940997,0.3573923114538193,0.37211880201101305
93,0.084133975,1.0,0.95,0.074485734,0.5287598,0.7033678452968597,0.1489800001606345,0.9763200098276138,0.332525705575943,0.3706948835849762
94,0.123138465,1.0,0.94,0.09274325,0.85786295,0.704147766828537,0.037279999550431965,0.9369200032949447,0.3248349947333336,0.3781793556809425
95,0.0556286,1.0,0.99,0.03238136,0.21041326,0.7050490086078643,0.1826600000411272,0.9452200016975403,0.34107194489240644,0.36535941499471664
96,0.11622824,0.98,1.0,0.07131061,0.645512,0.6774182378053665,0.20697999964654445,0.7048600008487701,0.31469897568225863,0.36419017940759657
97,0.036324807,1.0,1.0,0.025403576,0.7193574,0.6805548093318939,0.22911999952793122,0.3877599992156029,0.32233106428384783,0.3542851968407631
98,0.099904336,0.96,0.99,0.025936767,0.55511016,0.7321267410516739,0.06890000000968576,0.973980009675026,0.3567075211405754,0.3759646436572075
99,0.11673732,0.94,1.0,0.032708753,0.22907017,0.6459598615169525,0.4266799983084202,0.532239996612072,0.30134678941965104,0.3450557525753975
