Wall time,Step,Value
1536441503.521891,0,0.2717513144016266
1536441760.581777,1,0.41600674390792847
1536442016.1701784,2,0.35290271043777466
1536442273.7450392,3,0.3796953558921814
1536442531.6216996,4,0.4135793447494507
1536442788.8526316,5,0.3903711438179016
1536443046.8441901,6,0.35441502928733826
1536443304.9330394,7,0.49909454584121704
1536443565.928164,8,0.35971903800964355
1536443823.3650672,9,0.4141424298286438
1536444080.172377,10,0.43024951219558716
1536444337.9782639,11,0.41155898571014404
1536444598.613077,12,0.4294157028198242
1536444856.4205463,13,0.3617907464504242
1536445118.0308263,14,0.39377260208129883
1536445375.6326132,15,0.3708088994026184
1536445632.612359,16,0.4007861912250519
1536445889.4473295,17,0.34388628602027893
1536446149.865109,18,0.42882904410362244
1536446407.1019433,19,0.42602670192718506
1536446665.8436317,20,0.4095897078514099
1536446923.725372,21,0.43823686242103577
1536447181.4438727,22,0.4536696970462799
1536447437.9852908,23,0.3576614558696747
1536447694.5423224,24,0.33864790201187134
1536447952.5128634,25,0.4476107358932495
1536448209.0782995,26,0.534100353717804
1536448467.176595,27,0.3571126461029053
1536448723.8462865,28,0.4725506901741028
1536448980.4395256,29,0.3772538900375366
1536449236.8038483,30,0.32818007469177246
1536449493.425128,31,0.38628488779067993
1536449750.185585,32,0.4992198348045349
1536450006.757915,33,0.4193534851074219
1536450263.466061,34,0.3404425084590912
1536450524.7425342,35,0.3774803876876831
1536450781.6557114,36,0.3750811219215393
1536451038.447474,37,0.35413259267807007
1536451294.8294308,38,0.4594869911670685
1536451553.2682295,39,0.47600531578063965
1536451810.1516216,40,0.2666151523590088
1536452066.7206137,41,0.4108096659183502
1536452323.6721702,42,0.39436420798301697
1536452580.486303,43,0.43828102946281433
1536452837.1830344,44,0.367961049079895
1536453096.6559873,45,0.4286920130252838
1536453353.4158545,46,0.3304952383041382
1536453610.0394151,47,0.34417498111724854
1536453866.455705,48,0.412139892578125
1536454122.8443182,49,0.315265417098999
1536454384.2139788,50,0.5241694450378418
1536454643.856617,51,0.35471686720848083
1536454899.756625,52,0.3127904534339905
1536455156.1786644,53,0.44673120975494385
1536455412.757491,54,0.3467698395252228
1536455669.5743093,55,0.300828218460083
1536455926.331176,56,0.3707014322280884
1536456186.206206,57,0.5799418091773987
1536456442.6536615,58,0.37759941816329956
1536456698.9680574,59,0.41246339678764343
1536456955.4042168,60,0.34685635566711426
1536457211.8393013,61,0.3831680119037628
1536457468.7586932,62,0.422549843788147
1536457727.8020566,63,0.34142157435417175
1536457986.7002718,64,0.4226691722869873
1536458242.964038,65,0.496997594833374
1536458499.5006168,66,0.3825345039367676
1536458756.1534443,67,0.45499300956726074
1536459012.6624997,68,0.350840300321579
1536459269.023802,69,0.38601914048194885
1536459525.3182206,70,0.5691863298416138
1536459781.8417602,71,0.36825984716415405
1536460038.2406282,72,0.3471248745918274
1536460298.8276806,73,0.35762861371040344
1536460555.2140198,74,0.26170942187309265
1536460811.4363103,75,0.47010308504104614
1536461068.0235732,76,0.315293550491333
1536461324.829884,77,0.4247707724571228
1536461590.9688544,78,0.4062684178352356
1536461859.1213481,79,0.3521561026573181
1536462127.4410393,80,0.4229006767272949
1536462383.8594732,81,0.42400020360946655
1536462640.262786,82,0.38976359367370605
1536462896.4041398,83,0.3016788065433502
1536463152.59075,84,0.4106050133705139
1536463409.3901017,85,0.33922526240348816
1536463666.048863,86,0.26344889402389526
1536463922.6673863,87,0.4431782364845276
1536464179.2560031,88,0.45271623134613037
1536464435.5443716,89,0.3474540114402771
1536464692.278736,90,0.3968447744846344
1536464953.6709201,91,0.45944827795028687
1536465219.9700952,92,0.3654966652393341
1536465482.224914,93,0.36116719245910645
1536465738.849308,94,0.3774310350418091
1536465995.0962033,95,0.3565933406352997
1536466251.3329997,96,0.4304578900337219
1536466507.8549879,97,0.32869166135787964
1536466764.215215,98,0.39312857389450073
1536467020.6446507,99,0.42367714643478394
