Wall time,Step,Value
1536137401.335764,0,99.8479995727539
1536137692.4985719,1,86.90932369232178
1536137983.2875237,2,27.317848110198995
1536138274.663918,3,6.86237708091738
1536138565.1158736,4,196.63574630641935
1536138856.318084,5,110.56597660741805
1536139146.7129798,6,-169.8612265220737
1536139438.2137957,7,-566.5101624636163
1536139727.2070885,8,-246.97257395162978
1536140018.7443807,9,-236.1508078894746
1536140309.8874643,10,54.23080121978529
1536140599.7681975,11,-160.7453062459432
1536140890.9188225,12,-354.1052971057238
1536141182.6071444,13,-559.948746887339
1536141470.389797,14,-160.09696301891768
1536141761.193257,15,-145.42222498423783
1536142052.7148201,16,110.73025142043588
1536142343.3244886,17,-180.0625246981702
1536142632.5803149,18,-401.9578835564781
1536142924.6293867,19,-509.6741435406741
1536143213.138547,20,-551.1500275264505
1536143505.5290346,21,-378.23154576989924
1536143796.6938727,22,-743.6538257632217
1536144087.954517,23,-38.83888264002462
1536144376.3110704,24,-254.43665941508462
1536144668.8697214,25,90.1113766436113
1536144959.119389,26,-272.53235379418726
1536145252.0346553,27,-510.0072434147685
1536145542.9744074,28,-664.3829595029791
1536145833.9640565,29,-974.4285746854937
1536146121.1600425,30,-1290.4816156544443
1536146412.2480772,31,-1289.921491198375
1536146703.3878462,32,-1648.2729944222874
1536146994.6392727,33,-1288.7917276949026
1536147285.8233068,34,-1613.8502502379124
1536147579.6743014,35,-812.3665435734963
1536147871.546494,36,-391.94954253645926
1536148161.037841,37,-84.38090664218839
1536148447.8311272,38,163.41987933453038
1536148739.1569304,39,-242.03849043486008
1536149030.0407875,40,286.8458761867508
1536149320.6394055,41,-902.138613775674
1536149612.6454902,42,-1138.464620562169
1536149902.783881,43,544.7299860252974
1536150196.3746502,44,318.59042248136143
1536150396.2746956,45,-63.97753089958712
1536150558.4689977,46,217.10882082318403
1536150720.432016,47,10.157264912740686
1536150882.5202732,48,-409.61500454728326
1536151044.8963277,49,-530.06868963943
1536151207.0525331,50,554.3410113557627
1536151369.219394,51,610.4955943022177
1536151531.6509373,52,15.566298543871085
1536151693.658617,53,1152.4849616582337
1536151855.9919388,54,1226.741482582254
1536152018.4067419,55,1370.7577640115287
1536152184.2912753,56,1449.369975891626
1536152347.0749788,57,2213.158075958713
1536152509.91953,58,678.8819168003422
1536152672.7611942,59,548.2112116925737
1536152835.1585555,60,801.3614039998788
1536152998.0543194,61,-246.28420905635892
1536153160.7965603,62,657.6220438805267
1536153323.547811,63,-283.12639097627573
1536153486.4917085,64,-248.11312474241768
1536153649.1422737,65,-445.05574293223833
1536153812.0452895,66,-91.43129656870207
1536153974.90331,67,-95.00757990621663
1536154137.6648023,68,269.22240171721745
1536154300.5396295,69,-222.7766939232542
1536154463.2454882,70,-706.8507335153037
1536154630.0775754,71,274.9846328049765
1536154792.8831692,72,173.16226205377575
1536154955.6501815,73,23.087002645273202
1536155118.2848825,74,-1123.949724963004
1536155281.0482652,75,-2201.518033716703
1536155444.0705483,76,-2104.5704539778453
1536155606.905643,77,-966.2088187363111
1536155769.7309449,78,-622.055466159555
1536155932.433653,79,490.63582264390016
1536156095.2190373,80,590.9152579576352
1536156258.1789646,81,816.8834489587466
1536156420.9408505,82,917.576354062872
1536156584.012421,83,499.1071219768975
1536156746.9426463,84,526.1326646620203
1536156909.6762254,85,-654.9560900854315
1536157072.376867,86,-1568.5145826393882
1536157235.2452078,87,-1831.3284564066994
1536157397.8339233,88,-2505.770317797279
1536157560.5539572,89,-2702.906371955051
1536157727.8502111,90,-2543.7086913025146
1536157890.867217,91,-793.3998338910135
1536158053.6198697,92,747.0406377793375
1536158216.3864176,93,1000.7682878685913
1536158379.2388587,94,22.07925205048241
1536158541.8433332,95,169.94834100559038
1536158704.7399855,96,563.5683994831562
1536158867.622227,97,835.1754023082781
1536159030.359903,98,983.3981941087003
1536159193.0118675,99,38.69685126033039
