Wall time,Step,Value
1535760898.5041394,0,-8.994781494140625
1535761116.4581585,1,-7.3233908176422124
1535761333.0442414,2,-46.137227883338916
1535761551.2743225,3,-73.20236251688002
1535761770.8141828,4,-121.43224833550451
1535761988.7458992,5,-189.78671026953216
1535762206.313606,6,-101.3102670257821
1535762601.3176672,7,-156.57347860445387
1535762954.0763338,8,-44.371373663930385
1535763171.8420062,9,-54.046751556326406
1535763389.456677,10,79.2808972321187
1535763605.9328847,11,-158.1729737410931
1535763823.7660666,12,130.00391835957862
1535764040.5531573,13,-105.3417371482542
1535764257.432399,14,-187.84366572835063
1535764475.1024325,15,-147.1103291237773
1535764693.3929715,16,-154.97016413132144
1535764910.7854018,17,-172.44521497893146
1535765128.0540075,18,-189.53856884724925
1535765345.5493586,19,-297.63900883752433
1535765562.6387064,20,-618.4051128365843
1535765781.2754848,21,-784.3742451076133
1535765998.2016668,22,-815.060306924977
1535766215.3079705,23,-792.5440040156824
1535766432.3340266,24,-843.8355386727079
1535766649.4591706,25,-577.7638744538747
1535766866.166241,26,-792.7178336881748
1535767082.9721136,27,-1550.4957573506072
1535767301.428381,28,-933.7100976311716
1535767518.0515847,29,-640.9667612078982
1535767734.8058774,30,-590.5134246256827
1535767951.5274017,31,-1066.7823458349892
1535768169.5702922,32,-1673.39942375149
1535768386.578538,33,-352.97832903259155
1535768603.4995873,34,-306.9611708729848
1535768822.6733358,35,-18.23729499662386
1535769039.7869508,36,-1076.5002842469612
1535769257.2975354,37,-1745.82862496289
1535769474.8081949,38,-1304.8979841462885
1535769691.689185,39,-327.1477365129098
1535769908.5561767,40,-697.5439003616187
1535770125.4352345,41,372.6315834245429
1535770342.5181222,42,-5.506819058536337
1535770559.5411408,43,-1373.7588715276825
1535770776.5536993,44,-1507.2935800780392
1535770995.8395255,45,-1059.3950082030478
1535771213.3972945,46,-551.5899556249308
1535771430.6317508,47,235.56117860943715
1535771647.267315,48,19.479267291462236
1535771864.5289564,49,574.6672780623159
1535772081.524321,50,-264.7041372439155
1535772298.5097568,51,257.59264366797595
1535772515.5814986,52,1275.8629691449282
1535772732.729061,53,295.5847776991857
1535772950.0863514,54,610.9410216089545
1535773167.7079406,55,-225.2622602394407
1535773384.2718523,56,-1253.7609365592464
1535773604.340242,57,-966.7414713212904
1535773822.0794368,58,-1320.6253320016613
1535774039.1212685,59,-317.1327206764953
1535774256.678681,60,-227.38763708540827
1535774474.005031,61,-19.135091638586232
1535774691.1610808,62,-557.5438480997275
1535774908.1000724,63,-1326.1531351647545
1535775125.2710419,64,-217.92903258577928
1535775342.5888052,65,-1887.682418389701
1535775559.8481512,66,270.4596515742685
1535775777.2781088,67,1716.8261864168412
1535775994.6224627,68,-180.56463534984255
1535776211.9699306,69,408.6665840445165
1535776429.1492271,70,227.11934702678366
1535776646.6859581,71,1784.207119355355
1535776864.0423687,72,2958.278887888569
1535777086.082799,73,3104.522239334087
1535777303.534891,74,5010.285249775678
1535777520.6271744,75,2720.72176386061
1535777737.5137074,76,1684.795778880799
1535777954.1318457,77,4348.574990055218
1535778171.1210744,78,1141.5176863621973
1535778388.5062296,79,564.2287106947277
1535778605.2771146,80,-568.1711134997447
1535778822.9107873,81,1582.2579119127295
1535779040.0878608,82,692.6373941589567
1535779257.5033352,83,1210.0914281805608
1535779474.9182956,84,1335.6348244250048
1535779692.4043305,85,1737.6182658106295
1535779909.683566,86,2302.2292907920664
1535780126.4923635,87,2472.84093202536
1535780343.5949354,88,897.9826200728241
1535780562.048621,89,4286.1777174405415
1535780779.047581,90,4944.593539446487
1535780996.3843129,91,6193.450787064337
1535781219.0387812,92,3732.398286482904
1535781436.1055403,93,4205.946543772114
1535781653.3831885,94,6026.739194082402
1535781871.2925696,95,5887.841104752287
1535782088.710893,96,5575.255529433308
1535782306.0119436,97,3482.4143514899774
1535782523.6282196,98,4617.976431965979
1535782740.898052,99,4559.989701855318
