epoch,disc_loss,disc_model_3_acc,disc_model_3_acc_1,disc_model_3_loss,gen_loss,val_disc_loss,val_disc_model_3_acc,val_disc_model_3_acc_1,val_disc_model_3_loss,val_gen_loss
86,0.36015534,0.82,0.71,0.18637998,0.14233583,0.7753475563526153,0.09049999989941716,0.9935400060415268,0.3747516362071037,0.40053756135702134
87,0.41143024,0.61,0.62,0.19688159,0.21295063,0.7925380798578262,0.4181999989151955,0.9603600031137467,0.3927416512966156,0.39944175684452055
88,0.3906983,0.64,0.69,0.19260597,0.22424503,0.7952016131877899,0.33322000125050544,0.8919800004959106,0.3955936329960823,0.39984865772724154
89,0.33379856,0.86,0.82,0.17102323,0.3127676,0.793405817747116,0.7117800019979477,0.8645000003576279,0.39574036580324173,0.39759420067071916
90,0.3329153,0.73,0.86,0.1564514,0.17362736,0.7889154121875763,0.5322599965929985,0.9644200057983399,0.39025568264722826,0.39864224660396574
91,0.36022806,0.54,0.96,0.14017557,0.24881001,0.7884586941003799,0.3302200020849705,0.9754000107049942,0.38845568656921386,0.40026101434230804
92,0.3418435,0.92,0.55,0.21105605,0.21425217,0.7894251905679702,0.5800399972796441,0.9512000014781952,0.39144430351257326,0.398178590297699
93,0.38864958,0.72,0.64,0.20496409,0.21039683,0.789455144405365,0.8560799978971482,0.888579999089241,0.3944356057047844,0.3944231368899345
94,0.3987605,0.56,0.71,0.18883513,0.24775328,0.7783902859687806,0.49243999737501143,0.9971200027465821,0.3810142808556557,0.39715179592370986
95,0.42623293,0.41,0.61,0.19975682,0.21792488,0.7912106884717941,0.7186000012159347,0.9383800007104873,0.39520662915706634,0.3955546576976776
96,0.4669652,0.8,0.17,0.2862397,0.10503037,0.7910873520374299,0.37444000110030173,0.9520400022268295,0.3917074193954468,0.39918222463130953
97,0.45723784,0.22,0.77,0.1834342,0.2038985,0.783331202507019,0.460759997189045,0.9914000079631805,0.3841970939040184,0.39876555877923964
98,0.4090845,0.36,0.83,0.16839096,0.14054729,0.7884170997142792,0.41905999821424483,0.9504200031757355,0.3889304786324501,0.39951589184999464
99,0.37994862,0.62,0.79,0.17299603,0.15848453,0.7876005603075027,0.4964399966597557,0.9894200091362,0.3888608703613281,0.3986589513421059
