epoch,disc_loss,disc_model_3_acc,disc_model_3_acc_1,disc_model_3_loss,gen_loss,val_disc_loss,val_disc_model_3_acc,val_disc_model_3_acc_1,val_disc_model_3_loss,val_gen_loss
0,0.2717513,0.8,0.94,0.116598934,0.23755068,1.240610862493515,0.9937000056505203,5.9999998658895494e-05,0.8195205363035202,0.9766075588464737
1,0.41600674,0.71,0.57,0.21919966,0.18821943,2.948408788204193,0.65632000207901,0.05253999973088503,0.3877448417544365,5.433173771858216
2,0.3529027,0.71,1.0,0.15069476,0.15673345,4.879608719110489,0.549479996085167,0.01427999969944358,0.44754920905828477,25.05959705352783
3,0.37969536,0.51,0.94,0.16270919,0.20905176,10.587095262050628,0.47159999728202817,0.3331000009775162,0.32541510635614396,40.05617219543457
4,0.41357934,0.82,0.29,0.24497624,0.21381144,4.318746788024902,0.8035199983119965,0.3208200019598007,0.3936373693943024,25.49997230911255
5,0.39037114,0.57,0.83,0.17935844,0.17845601,8.542337521076202,0.7846999986171722,0.013959999706596136,0.48540304172039034,42.24568283843994
6,0.35441503,0.73,0.88,0.16779539,0.3431771,5.1777063899040225,0.9359600009918213,0.0010599999763071537,0.6060272572040558,27.871924701690673
7,0.49909455,0.86,0.17,0.3571017,0.17270817,24.16936947631836,0.5680399981737136,0.3238600026071072,0.34554875653982164,97.61200662994385
8,0.35971904,0.9,0.73,0.20747595,0.2396245,15.46297022151947,0.7213999998569488,0.008459999814629554,0.527678973197937,85.13564572906495
9,0.41414243,0.6,0.63,0.20096453,0.22166853,662.3986908569336,0.9585200035572052,0.0646599998138845,38.38837590026856,1199.1353464355468
10,0.4302495,0.59,0.44,0.22016698,0.21534027,769.8680634765625,0.8734800000190734,0.25491999998688697,16.430432207107543,1318.6738579101564
11,0.411559,0.44,0.76,0.19183125,0.24847473,566.5110689086914,0.764359998703003,0.8970200023651123,8.905749192237854,646.6304931030273
12,0.4294157,0.35,0.8,0.18212761,0.2549947,276.6761087036133,0.8676599998474122,0.5520799962282181,7.140958879470825,475.4396466064453
13,0.36179075,0.6,0.89,0.15799586,0.25727308,186.0185007019043,0.8359799971580505,0.0653599998317659,6.329345881938934,402.7237490844727
14,0.3937726,0.58,0.78,0.18202578,0.16028799,252.62757586669923,0.6350600000023842,0.6004000007510185,4.0251356878280635,384.2979638366699
15,0.3708089,0.69,0.87,0.16378915,0.28867328,3030.4986013183593,0.17308000031858684,0.9259200032949447,27.243829092025756,6140.64308984375
16,0.4007862,0.63,0.68,0.19744395,0.23143278,442.9316870727539,0.8126799997091293,0.1498200001716614,31.80680282211304,850.3871938476562
17,0.3438863,0.65,0.94,0.14089808,0.21166562,291.83003176879885,0.656980001449585,0.47801999789476396,6.697651578903198,547.6381011962891
18,0.42882904,0.38,0.81,0.18869118,0.24244364,11910.925048828125,0.9031400001049041,0.8915400006771088,1166.3137060546876,19415.3088046875
19,0.4260267,0.39,0.71,0.20474823,0.21746287,22858.47350390625,0.8611399991512299,0.7722199983596801,2485.4197614746095,33337.8741796875
20,0.4095897,0.58,0.67,0.19765645,0.1921287,23082.0450703125,0.9968200030326844,0.004859999895095825,6699.736823242188,24676.88319921875
21,0.43823686,0.41,0.54,0.21250404,0.20471723,21926.983265625,0.987600009560585,0.7565399996042251,2998.8841279296876,33360.73537109375
22,0.4536697,0.45,0.46,0.22259672,0.1863801,8476.869307617188,0.9907600083351136,0.4150999983549118,3584.885019042969,6356.826407226563
23,0.35766146,0.66,0.83,0.16629139,0.3077725,7744.339576171875,0.9914200074672699,0.007039999846369028,4731.622338867188,3078.7214672851565
24,0.3386479,0.84,0.77,0.17844404,0.19980782,8488.491911132813,0.9998200001716614,0.0,6162.3505634765625,3256.645806640625
25,0.44761074,0.54,0.34,0.23667608,0.1965218,8148.632798828125,0.9998000001907349,0.0,7752.03742578125,552.3985173339844
26,0.53410035,0.57,0.43,0.29207265,0.26092342,10317.8238515625,0.9583400044441223,0.0,9130.133025390625,1478.0412142333985
27,0.35711265,0.61,0.88,0.15133828,0.2263995,14446.09081640625,0.9675800058841705,0.0,11683.2274765625,3219.899801269531
28,0.4725507,0.65,0.15,0.28950608,0.25877514,13892.915544921874,0.9646000062227249,0.0,12037.286291015625,1896.0143901367187
29,0.3772539,0.7,0.66,0.19057913,0.22791946,21184.19781640625,0.9978800020217895,0.0,19513.5014296875,1895.0471193847657
30,0.32818007,0.8,0.84,0.16621917,0.24902023,41724.516984375,0.9974800024032593,0.0,39496.0774765625,2761.6065061035156
31,0.3862849,0.57,0.77,0.17126314,0.28027192,37669.9429921875,0.9998400001525879,0.0,35994.828421875,2390.3608447265624
32,0.49921983,0.14,0.82,0.15943621,0.16829795,43697.5680546875,0.9968600029945374,0.0,37947.162703125,7222.657556640625
33,0.4193535,0.48,0.73,0.183634,0.26438507,54487.9310234375,0.9999400000572205,0.0,49795.929421875,7297.488809570313
34,0.3404425,0.71,0.79,0.15526824,0.3599538,64759.0427734375,0.9957400039434433,0.0,58875.131984375,8453.042921875
35,0.3774804,0.28,0.99,0.0854798,0.34654617,66059.44565625,0.9999000000953674,0.0,62161.32234375,11068.614041992187
36,0.37508112,0.96,0.32,0.2467577,0.19595152,86059.174859375,0.9963200035095214,0.0,66373.267890625,26841.76347265625
37,0.3541326,0.69,0.82,0.15800267,0.19167234,79289.52940625,0.9977600021362305,0.0,62690.863859375,23315.8690859375
38,0.459487,0.48,0.61,0.21594144,0.29252297,63511.014703125,0.9997000002861023,0.0,46133.129109375,22678.33004296875
39,0.47600532,0.43,0.55,0.22304615,0.39257702,96087.804265625,0.999960000038147,0.0,77912.5449375,24565.84258984375
40,0.26661515,0.93,0.86,0.14529698,0.26646408,112609.29828125,0.9554600037336349,0.0,68858.349328125,64318.0522109375
41,0.41080967,0.5,0.66,0.19419976,0.22208504,154289.29134375,0.6980800012350082,0.01041999977454543,74915.680421875,96379.14440625
42,0.3943642,0.82,0.45,0.23303466,0.24851517,110714.092765625,0.9592400039434433,0.00041999999061226843,78511.045578125,54937.817921875
43,0.43828103,0.38,0.56,0.20528977,0.1580696,90380.88521875,0.9169600020647048,0.010639999765902757,52023.432984375,58324.0588359375
44,0.36796105,0.91,0.52,0.22184211,0.21550874,117473.757046875,0.9546600016355514,1.9999999552965164e-05,57538.531171875,103344.801140625
45,0.428692,0.45,0.68,0.19411694,0.21342835,126433.8918125,0.960760004401207,0.07401999988779426,43503.9173203125,109830.17709375
46,0.33049524,0.53,0.98,0.107563555,0.33735216,121364.36365625,0.9932800061702728,0.0016599999628961087,56461.765171875,88297.06328125
47,0.34417498,0.68,0.9,0.12673417,0.2951901,182401.191125,0.9755400093793869,0.00013999999687075616,77788.86809375,138938.0930625
48,0.4121399,0.53,0.65,0.19316518,0.1540537,166444.712625,0.9754400094747543,0.0061599998623132705,74030.119859375,115830.756453125
49,0.31526542,0.94,0.7,0.18931814,0.23417322,135010.512078125,0.9867000100612641,0.6756400009393692,56245.6704453125,114942.753859375
50,0.52416945,0.7,0.17,0.34309512,0.14705881,167833.0338125,0.9999000000953674,0.0,105121.84453125,83587.1539375
51,0.35471687,0.88,0.56,0.21130209,0.1995633,201415.22071875,0.9999400000572205,0.0,96613.09840625,139050.917984375
52,0.31279045,0.65,0.9,0.11947798,0.2473932,242237.660375,0.9990800008773804,5.9999998658895494e-05,108584.94575,195230.22353125
53,0.4467312,0.6,0.44,0.23060437,0.2547953,215499.77784375,0.9999000000953674,0.0,117299.931546875,134634.818734375
54,0.34676984,0.72,0.83,0.15894084,0.19311148,252977.7971875,0.9997200002670288,0.04091999956965447,95017.5006875,236232.6389375
55,0.30082822,0.73,0.89,0.13007277,0.15509503,315312.85625,0.9998600001335144,0.0,155769.0549375,213266.69296875
56,0.37070143,0.67,0.74,0.17046146,0.2280287,296902.412125,0.9998600001335144,0.00019999999552965163,135049.80528125,212058.374375
57,0.5799418,0.13,0.87,0.14992423,0.25419784,308351.990625,0.999960000038147,0.0,163573.73940625,223659.33065625
58,0.37759942,0.9,0.43,0.2486616,0.32874587,363273.957,0.9986600012779235,0.0,149206.37334375,285074.95371875
59,0.4124634,0.08,1.0,0.05684338,0.095355235,380721.7548125,0.9040400015115738,0.27802000001072885,138953.922890625,294248.27875
60,0.34685636,0.72,0.78,0.17666845,0.16265842,379747.4200625,0.9980600018501282,0.21135999973118305,135576.04984375,329276.562
61,0.383168,0.36,0.9,0.14624792,0.17408961,413824.5775625,0.9807000102996826,0.6452000004053116,128298.91796875,358600.9573125
62,0.42254984,0.64,0.47,0.22471267,0.1959799,389257.93075,0.9899400084018707,0.2043200002759695,148226.13959375,309577.87984375
63,0.34142157,0.7,0.82,0.16035132,0.24332163,416957.7170625,0.9913400074243546,0.5078599961996079,143987.175625,348039.944875
64,0.42266917,0.35,0.8,0.16530895,0.2852953,491306.2615,0.9992400007247925,0.010779999770224095,194784.72959375,412352.8796875
65,0.4969976,0.54,0.31,0.269433,0.17072712,621863.091125,0.9369400030374527,0.23405999912321568,193546.03515625,585763.62475
66,0.3825345,0.57,0.79,0.17101614,0.33311757,618210.636375,0.9634400055408477,0.0055599998757243155,205081.081375,606321.241
67,0.454993,0.19,0.89,0.1399917,0.17554104,553972.057125,0.9959200038909912,0.00901999980583787,216811.42996875,465281.1066875
68,0.3508403,0.95,0.43,0.23996183,0.31926852,649178.741875,0.9994600005149842,0.0009399999789893627,239461.0483125,469303.19125
69,0.38601914,0.95,0.37,0.27189285,0.20525809,640498.764375,0.9996000003814697,0.0016399999633431434,243031.791,547143.0963125
70,0.56918633,0.2,0.65,0.22197981,0.30073485,548087.287125,0.999960000038147,0.0,271918.21625,336441.872375
71,0.36825985,0.69,0.73,0.18109962,0.22057468,683983.31625,0.9987400012016296,0.005579999875277281,236778.9183125,544465.240125
72,0.34712487,0.75,0.76,0.16647054,0.24507399,676643.78525,0.9978000020980835,0.002339999947696924,256214.95615625,566853.088875
73,0.3576286,0.58,0.89,0.1551446,0.20777893,842291.209625,0.9713600080013275,0.04341999956965446,257501.3981875,774217.800125
74,0.26170942,0.83,0.96,0.10115593,0.21249013,761680.916625,0.9848200106620788,0.00017999999597668648,271642.21659375,674159.4655
75,0.47010309,0.27,0.63,0.20263673,0.20146082,858274.70625,0.9794800100326538,0.0017599999606609344,276928.076875,751281.626875
76,0.31529355,0.97,0.63,0.20432802,0.2075433,824948.380125,0.9917400076389312,0.00017999999597668648,274323.65475,670242.479125
77,0.42477077,0.97,0.11,0.3182814,0.3024842,917502.168125,0.995680004119873,0.0,336647.3155625,748259.3885
78,0.40626842,0.6,0.6,0.19591121,0.2246361,1233564.659,0.980620010972023,0.0,375883.0570625,1248229.748375
79,0.3521561,0.56,0.85,0.1444751,0.22422008,1108812.331875,0.9312400016784668,0.0013599999696016312,340766.4871875,951657.404375
80,0.42290068,0.8,0.39,0.2537423,0.32255906,942822.820625,0.9937400058507919,0.0003399999924004078,336987.1296875,826511.5795
81,0.4240002,0.32,0.86,0.16195352,0.2591662,1203440.098875,0.9798200106620789,0.011119999755173922,348346.623,1332970.1695
82,0.3897636,0.69,0.59,0.2012426,0.26704538,1238492.931,0.9871800096035004,0.00041999999061226843,378823.7563125,1202882.580375
83,0.3016788,0.75,0.91,0.13317144,0.2112392,1287522.0205,0.9530000020265579,0.010439999774098397,387766.935125,1074833.677625
84,0.410605,0.55,0.65,0.18704814,0.17767972,1299389.038,0.8960200015306473,0.01745999963954091,365731.8073125,1157403.58075
85,0.33922526,0.4,0.99,0.100556545,0.33190563,1302360.083,0.9723200083971023,0.001579999964684248,409702.5625625,1212090.0345
86,0.2634489,0.84,0.94,0.1182049,0.16916017,1193658.756625,0.91732000207901,0.08077999998256565,343913.1553125,1054780.6375
87,0.44317824,0.6,0.42,0.23960987,0.25400874,1305741.7675,0.8819999996423721,0.012939999725669622,377616.551125,1239857.3345
88,0.45271623,0.46,0.61,0.21724944,0.2058687,1138036.182,0.9735400091409683,0.013399999726563692,353561.836375,896177.8
89,0.347454,0.92,0.56,0.21876724,0.17815018,1268499.0205,0.9768200098276139,0.05741999973356724,378421.1914375,1209517.25425
90,0.39684477,0.84,0.37,0.24320494,0.263226,1208956.0775,0.9827200118303299,0.012519999735057354,392042.4461875,1015228.1265
91,0.45944828,0.54,0.45,0.23099804,0.17320666,1279323.0125,0.9437000015974045,0.23739999994635583,363868.9009375,1213705.469375
92,0.36549667,0.34,0.99,0.09921073,0.16583326,1370780.2315,0.9787800099849701,0.0028599999360740184,473288.892625,1218069.77
93,0.3611672,0.8,0.67,0.19476616,0.3224641,1530176.2975,0.7323200014829636,0.019839999619871377,427184.1230625,1284526.855
94,0.37743104,0.63,0.72,0.17841966,0.22355394,1498854.9405,0.9428400011062622,0.11651999976113439,438522.239125,1088141.851375
95,0.35659334,0.7,0.69,0.17282665,0.38049492,1318402.11025,0.9925000067949296,0.010899999763816596,449073.1244375,1109321.331625
96,0.4304579,0.69,0.45,0.23826124,0.17099543,1494510.21225,0.8720000009536744,0.058059999823570255,476421.0020625,1226679.74675
97,0.32869166,0.51,0.96,0.10615291,0.23414871,1461035.986,0.9577200039625168,0.07962000002339482,491651.0194375,1178554.63575
98,0.39312857,0.86,0.43,0.25910658,0.42434135,1576462.81575,0.9591200038194656,0.010019999783486128,544716.641,1149689.71575
99,0.42367715,0.35,0.75,0.17178835,0.25674257,1551692.5,0.9204200030565262,0.1377200001180172,498959.222125,1486017.8695
