epoch,disc_loss,disc_model_3_acc,disc_model_3_acc_1,disc_model_3_loss,gen_loss,val_disc_loss,val_disc_model_3_acc,val_disc_model_3_acc_1,val_disc_model_3_loss,val_gen_loss
66,0.40528804,0.9,0.22,0.30523875,0.30998608,0.7141382486621539,0.0,0.9818333448966344,0.3236043316622575,0.38549947544932367
67,0.22410433,0.94,0.91,0.1248997,0.28320011,0.725226935048898,0.0,0.922666669289271,0.33888534287611644,0.38051395485798517
68,0.23473659,0.93,0.95,0.12504749,0.22420557,0.7171153316895167,0.00048333332252999145,0.8304166639844577,0.3315674190719922,0.3798152915139993
69,0.24351662,0.99,0.73,0.16868965,0.16069186,0.6597230775157611,0.01641666638975342,0.9866833435495694,0.2753713461756706,0.38162580952048303
70,0.28241384,0.72,0.93,0.10215306,0.22805639,0.7177524540821711,3.3333332588275274e-05,0.8848500000437101,0.329319787422816,0.38376568381985027
71,0.2957903,0.76,0.95,0.12987725,0.31185234,0.6729690990845363,0.1972666668271025,0.9961666702230771,0.29400641525785126,0.37046800474325814
72,0.37260365,0.83,0.51,0.22738512,0.3096915,0.6656490553418796,0.05674999977151553,0.9948500045140585,0.2875670087337494,0.3680730736752351
73,0.2569589,0.91,0.79,0.15438299,0.31815827,0.6675191805760066,0.000733333316942056,0.9860333437720935,0.2849992049237092,0.3771397703389327
74,0.31099433,0.98,0.53,0.23138861,0.3721702,0.6794712846477826,0.000183333329235514,0.9821500096718471,0.29366825565695764,0.38149124672015505
75,0.40540773,1.0,0.13,0.36133808,0.30729684,0.6741874049107234,0.0007666666495303313,0.9821666780114174,0.289993525048097,0.37796257009108863
76,0.32859743,0.71,0.73,0.15927796,0.37337044,0.6730902987718582,0.09495000008183221,0.990083341896534,0.28834776908159254,0.3759055544435978
77,0.32904023,0.99,0.39,0.2434691,0.26569226,0.6952114175756773,0.0009166666492819786,0.9628666705886523,0.309370243002971,0.3793628183503946
78,0.18910027,0.98,0.97,0.091366805,0.09355797,0.6840079364180565,0.0,0.9537166699767112,0.3003240149716536,0.37489161332448323
79,0.45404977,0.95,0.21,0.34226117,0.19771604,0.6850109542409579,0.0,0.9321333346764247,0.2948960047463576,0.38720041051507
80,0.34843358,0.72,0.69,0.1757942,0.18806837,0.6904866220553716,0.0,0.9635833384593327,0.29807757705450055,0.38790416608254114
81,0.36240584,0.68,0.74,0.17347269,0.35296807,0.6811652027567228,0.0,0.9842666775981586,0.2906924944619338,0.3847452051440875
82,0.3555082,0.64,0.8,0.16451305,0.33423027,0.6784001073241234,0.0,0.9695333401362102,0.28444273392359415,0.3916080131630103
83,0.6799173,0.0,0.45,0.24848576,0.35148644,0.7144968684514363,0.0,0.9203833350539208,0.3196782238781452,0.39151108438769977
84,0.51078683,0.01,0.95,0.096838914,0.36698803,0.6841461300849915,0.0,0.9602833364407222,0.28728104636073115,0.39539878894885383
85,0.013096644,1.0,1.0,0.0032342877,0.8863886,0.6972300461928049,0.0,0.9943833386898041,0.30188543419043223,0.39723730737964313
86,0.28861868,0.84,0.8,0.15273301,0.30763018,0.6708577060699463,0.0,0.9780500104029973,0.27561149045825006,0.39354595189293223
87,0.34286082,0.53,0.89,0.12743247,0.3145095,0.6852695691585541,0.0,0.9888500090440114,0.2932284753024578,0.38728235791126886
88,0.29539636,0.84,0.73,0.15943736,0.332613,0.6888431647419929,0.0,0.992300007045269,0.29455456624428433,0.3917142371833324
89,0.5760785,0.62,0.12,0.37775353,0.14886487,0.694697557091713,0.0,0.9935833392540614,0.2986343682805697,0.39458791409929594
90,0.40455717,0.38,0.78,0.15556246,0.2160737,0.691379140218099,0.0,0.9829666764537494,0.29495542868971825,0.3937381121516228
91,0.2827025,0.77,0.94,0.113100186,0.19720426,0.7187868094444275,0.0,0.9890666757027308,0.32447952215870224,0.3903871752818425
92,0.30357754,0.93,0.65,0.1874237,0.3472647,0.6895659633477529,0.0,0.9881333428621292,0.29311259999871253,0.39501674021283784
93,0.37305814,0.54,0.8,0.15085307,0.2706152,0.6945587940017383,0.0,0.9827333439389865,0.29877568637331325,0.39411847551663715
94,0.27824256,0.9,0.73,0.17679277,0.16640548,0.713174248834451,0.0,0.970083341896534,0.3181514703234037,0.3925406854848067
95,0.24191874,0.81,1.0,0.088570625,0.18020022,0.6966327763597171,0.0,0.9636500054597854,0.30129492526253066,0.3935787355899811
96,0.46247554,0.4,0.6,0.19628537,0.26336536,0.7040629374980927,0.0,0.9780666768550873,0.3070676211019357,0.3954639840622743
97,0.5612887,0.31,0.31,0.28238147,0.20835452,0.7120047770937283,0.0,0.9851500096917153,0.31659988621870677,0.39354841262102125
98,0.418895,0.71,0.46,0.25387248,0.34193638,0.6996813038984935,0.0,0.9990166676044464,0.3030134844779968,0.39471607968211175
99,0.2736044,0.99,0.62,0.19979668,0.30498093,0.711238199075063,0.0,0.9848666772246361,0.31516451433300974,0.39376671716570855
