Wall time,Step,Value
1535964166.0284557,0,0.5899999737739563
1535964266.4480414,1,0.5509999766945839
1535964366.543251,2,0.5558999814093113
1535964467.5757596,3,0.5913099858909845
1535964568.7561934,4,0.6061789882555604
1535964669.1406813,5,0.6175610922910273
1535964770.1742916,6,0.6298049840155989
1535964870.4809873,7,0.6628244834682718
1535964971.1128004,8,0.6695420370287932
1535965071.5803733,9,0.6635878347564254
1535965172.2151363,10,0.6742290493734342
1535965273.1507077,11,0.6318061444360908
1535965373.7098331,12,0.6526255273698773
1535965474.0220993,13,0.6703629729639596
1535965574.5547836,14,0.694326678290168
1535965676.12597,15,0.6758940095074769
1535965776.5963852,16,0.6863046056957063
1535965876.9021797,17,0.6936741441724614
1535965977.0711699,18,0.7103067311857267
1535966078.3003614,19,0.7152760571134797
1535966178.9135916,20,0.6987484525942247
1535966278.662451,21,0.7078736094805694
1535966412.1402,22,0.7020862461483267
1535966512.0844147,23,0.7178776229640055
1535966612.2443845,24,0.724089857806582
1535966713.0710466,25,0.7406808705954123
1535966812.4105382,26,0.7626127813901038
1535966912.6023064,27,0.7613515032510934
1535967013.1103003,28,0.7512163555485885
1535967113.5682425,29,0.7490947219010782
1535967213.5776734,30,0.7191852485188774
1535967313.3964977,31,0.746266724620664
1535967413.3577979,32,0.7636400538275278
1535967526.055397,33,0.7382760474911007
1535967636.6949594,34,0.6944484439340834
1535967753.7042086,35,0.7160036021632794
1535967862.9984999,36,0.7074032414701144
1535967973.628847,37,0.6726629187536144
1535968084.3383617,38,0.6493966266398344
1535968202.5692508,39,0.6794569627837581
1535968309.081133,40,0.6985112669822194
1535968419.5700881,41,0.7106601395687417
1535968532.086235,42,0.7145941256118675
1535968646.3074434,43,0.708134710666495
1535968756.6538746,44,0.7253212391230084
1535968867.37967,45,0.7527891152107076
1535968977.937323,46,0.7625102060738227
1535969092.3708372,47,0.7602591864201148
1535969202.7766736,48,0.777233268493359
1535969313.3914366,49,0.7975099435513717
1535969434.665754,50,0.7917589501499089
1535969539.905256,51,0.7985830565654295
1535969650.5009806,52,0.8117247516241423
1535969761.3075976,53,0.8195522750312165
1535969879.9374006,54,0.832597046336002
1535969988.4639356,55,0.8453373395566345
1535970099.165296,56,0.8458036079851569
1535970209.7564368,57,0.8582232500476641
1535970324.0428636,58,0.8604009245660605
1535970434.7909334,59,0.7963608319902452
1535970545.7579944,60,0.7987247480759649
1535970669.355746,61,0.777852270645764
1535970773.361624,62,0.7550670447732806
1535970883.9391818,63,0.7645603426801384
1535970995.2134502,64,0.7821043081737059
1535971111.8955333,65,0.8018938792636839
1535971219.4852095,66,0.8217044913373155
1535971329.9826717,67,0.8165340402962353
1535971444.610699,68,0.8308806341208446
1535971558.5843232,69,0.8307925690398301
1535971669.2785923,70,0.756713312493475
1535971779.987787,71,0.7780419841051505
1535971899.5315998,72,0.7682377864098912
1535972007.6997044,73,0.7874140056231348
1535972118.4665473,74,0.8036726038687284
1535972229.057285,75,0.8153053451507857
1535972347.0137622,76,0.8197748120662186
1535972453.9954565,77,0.786797331813271
1535972564.823691,78,0.8021175983935254
1535972675.329056,79,0.8109058371236614
1535972789.3262365,80,0.8018152562723182
1535972899.8206587,81,0.819633732552435
1535973010.0881495,82,0.8346703621582144
1535973120.971918,83,0.823203328803416
1535973235.1411817,84,0.8348829956846557
1535973345.3983233,85,0.8403946946856786
1535973461.510557,86,0.8453552237865992
1535973580.3243897,87,0.8588197033152879
1535973686.4686189,88,0.8729377329837591
1535973797.1740506,89,0.8846439606390576
1535973907.858932,90,0.8941795664825004
1535974023.287618,91,0.8877616081653203
1535974132.4577239,92,0.8959854502098112
1535974242.9687216,93,0.8963869028046444
1535974353.6282039,94,0.9057482134778543
1535974468.4502048,95,0.9111733899843016
1535974578.5382187,96,0.9140560507474529
1535974688.6782868,97,0.913650448295312
1535974812.0560825,98,0.9192854063268037
1535974916.2769036,99,0.8903568652172862
